2020-02-10;1.31947;2.24092
2020-02-11;1.19743;2.04773
2020-02-12;1.03683;1.84731
2020-02-13;1.07838;1.66846
2020-02-14;1.00129;1.50764
2020-02-18;0.717316;1.35264
2020-02-19;0.605576;1.21017
2020-02-20;0.541397;1.07576
2020-02-21;0.649094;0.968246
2020-02-24;0.486221;0.8633
2020-02-25;0.191986;0.750552
2020-02-26;-0.154602;0.615348
2020-02-27;-0.569977;0.454668
2020-02-28;-1.02218;0.244612
2020-03-02;-1.28459;0.016024
2020-03-03;-1.58866;-0.214574
2020-03-04;-1.84528;-0.45966
2020-03-05;-2.23999;-0.737798
2020-03-06;-2.54256;-1.05696
2020-03-09;-2.975;-1.40309
2020-03-10;-3.36125;-1.75841
2020-03-11;-3.73171;-2.11612
2020-03-12;-3.98823;-2.45795
2020-03-13;-4.06098;-2.76183
2020-03-16;-4.2037;-3.05374
2020-03-17;-4.13213;-3.30808
2020-03-18;-4.00135;-3.52369
2020-03-19;-4.29424;-3.72912
2020-03-20;-4.62395;-3.93725
2020-03-23;-5.14093;-4.15385
2020-03-24;-5.40624;-4.35835
2020-03-25;-5.40551;-4.52573
2020-03-26;-5.21674;-4.64858
2020-03-27;-5.16956;-4.75943
2020-03-30;-5.02644;-4.84171
2020-03-31;-4.64137;-4.89263
2020-04-01;-4.72633;-4.96513
2020-04-02;-4.46763;-4.98247
2020-04-03;-4.21797;-4.94187
2020-04-06;-3.76227;-4.80401
2020-04-07;-3.34526;-4.59791
2020-04-08;-2.74208;-4.33156
2020-04-09;-1.64851;-3.97474
2020-04-13;-0.887177;-3.5465
2020-04-14;-0.217873;-3.06565
2020-04-15;0.345139;-2.567
2020-04-16;0.863754;-2.00799
2020-04-17;1.45271;-1.41595
2020-04-20;1.81085;-0.813072
2020-04-21;2.28375;-0.20847
2020-04-22;2.92052;0.418108
2020-04-23;3.395;1.03182
2020-04-24;3.53997;1.55066
2020-04-27;3.46834;1.98622
2020-04-28;3.51715;2.35972
2020-04-29;3.54327;2.67953
2020-04-30;3.33604;2.92676
2020-05-01;3.07253;3.08874
2020-05-04;2.88909;3.19657
2020-05-05;2.74615;3.24281
2020-05-06;2.62325;3.21308
2020-05-07;2.61554;3.13513
2020-05-08;2.81387;3.06252
2020-05-11;2.94028;3.00972
2020-05-12;2.98754;2.95676
2020-05-13;2.97921;2.90035
2020-05-14;3.03977;2.87072
2020-05-15;3.13558;2.87703
2020-05-18;3.20383;2.9085
2020-05-19;3.22503;2.95639
2020-05-20;3.20457;3.01452
2020-05-21;3.43003;3.09597
2020-05-22;3.48374;3.16296
2020-05-26;3.56108;3.22504
2020-05-27;3.53637;3.27992
2020-05-28;3.39653;3.32165
2020-05-29;3.06709;3.32439
2020-06-01;2.7054;3.28137
2020-06-02;2.46019;3.207
2020-06-03;2.37019;3.12152
2020-06-04;2.32397;3.03346
2020-06-05;2.18716;2.90917
2020-06-08;2.06492;2.76729
2020-06-09;2.0861;2.61979
2020-06-10;2.21157;2.48731
2020-06-11;2.28406;2.37606
2020-06-12;2.29591;2.29895
2020-06-15;2.41212;2.26962
2020-06-16;2.53015;2.27661
2020-06-17;2.76799;2.31639
2020-06-18;3.02508;2.38651
2020-06-19;3.31598;2.49939
2020-06-22;3.5491;2.64781
2020-06-23;3.864;2.8256
2020-06-24;4.01035;3.00547
2020-06-25;4.16269;3.19334
2020-06-26;4.10914;3.37466
2020-06-29;3.86046;3.51949
2020-06-30;3.73182;3.63966
2020-07-01;3.6635;3.72921
2020-07-02;3.71133;3.79784
2020-07-06;3.61864;3.8281
2020-07-07;3.55527;3.82872
2020-07-08;3.53618;3.79594
2020-07-09;3.50603;3.74551
2020-07-10;3.41795;3.67103
2020-07-13;3.26641;3.58676
2020-07-14;3.0714;3.50785
2020-07-15;3.08249;3.44292
2020-07-16;3.032;3.37977
2020-07-17;3.14056;3.32269
2020-07-20;3.31342;3.29217
2020-07-21;3.45594;3.28224
2020-07-22;3.45968;3.27459
2020-07-23;3.30848;3.25483
2020-07-24;3.01052;3.21409
2020-07-27;2.75425;3.16287
2020-07-28;2.39465;3.0952
2020-07-29;2.11572;2.99852
2020-07-30;1.60363;2.85568
2020-07-31;1.81211;2.72284
2020-08-03;2.04148;2.59565
2020-08-04;2.34286;2.48434
2020-08-05;2.65118;2.40349
2020-08-06;2.98575;2.37121
2020-08-07;3.27763;2.39793
2020-08-10;3.68275;2.49078
2020-08-11;4.13326;2.66464
2020-08-12;4.97469;2.95053
2020-08-13;5.80359;3.37053
2020-08-14;6.64471;3.85379
2020-08-17;7.51187;4.40083
2020-08-18;8.28197;4.99474
2020-08-19;8.47659;5.57728
2020-08-20;8.2256;6.10127
2020-08-21;8.36562;6.61007
2020-08-24;8.62246;7.10404
2020-08-25;8.42436;7.53315
2020-08-26;8.38743;7.87442
2020-08-27;8.38884;8.13295
2020-08-28;8.40127;8.3086
2020-08-31;8.49895;8.40731
2020-09-01;8.38817;8.41793
2020-09-02;8.55229;8.4255
2020-09-03;8.26106;8.42904
2020-09-04;7.79951;8.37243
2020-09-08;7.10278;8.22047
2020-09-09;6.68797;8.04683
2020-09-10;6.0262;7.8107
2020-09-11;4.82872;7.45469
2020-09-14;3.91805;7.00637
2020-09-15;3.12891;6.46937
2020-09-16;2.17319;5.84787
2020-09-17;1.15029;5.10767
2020-09-18;-0.316719;4.24989
2020-09-21;-2.07026;3.26291
2020-09-22;-3.85967;2.16667
2020-09-23;-5.0236;0.995512
2020-09-24;-5.83126;-0.190234
2020-09-25;-6.19859;-1.29297
2020-09-28;-6.4209;-2.32686
2020-09-29;-6.70249;-3.31
2020-09-30;-6.27025;-4.15435
2020-10-01;-5.73022;-4.8424
2020-10-02;-5.63478;-5.3742
2020-10-05;-5.20683;-5.68786
2020-10-06;-4.49498;-5.75139
2020-10-07;-3.74232;-5.62326
2020-10-08;-2.73867;-5.314
2020-10-09;-1.77511;-4.87165
2020-10-12;-0.316498;-4.26121
2020-10-13;0.957771;-3.49519
2020-10-14;1.78544;-2.68962
2020-10-15;2.1513;-1.90147
2020-10-16;2.53656;-1.08433
2020-10-19;2.77883;-0.285768
2020-10-20;2.73815;0.437545
2020-10-21;2.89045;1.10082
2020-10-22;3.02435;1.67712
2020-10-23;3.03697;2.15833
2020-10-26;2.95486;2.48547
2020-10-27;2.7879;2.66848
2020-10-28;2.47662;2.7376
2020-10-29;1.70322;2.69279
2020-10-30;0.691521;2.50829
2020-11-02;-0.260719;2.20433
2020-11-03;-0.962654;1.83425
2020-11-04;-1.42471;1.40274
2020-11-05;-1.643;0.936001
2020-11-06;-1.68906;0.463397
2020-11-09;-1.58772;0.00913849
2020-11-10;-1.69553;-0.439204
2020-11-11;-1.56216;-0.843082
2020-11-12;-1.41301;-1.15471
2020-11-13;-1.37472;-1.36133
2020-11-16;-1.11143;-1.4464
2020-11-17;-0.953842;-1.44552
2020-11-18;-0.155838;-1.31863
2020-11-19;0.718658;-1.08247
2020-11-20;1.43497;-0.770062
2020-11-23;1.72817;-0.438473
2020-11-24;1.65755;-0.103165
2020-11-25;1.59786;0.212837
2020-11-27;1.30267;0.484405
2020-11-30;1.46996;0.768873
2020-12-01;1.55493;1.03551
2020-12-02;1.51347;1.28224
2020-12-03;1.55348;1.45317
2020-12-04;1.48409;1.52972
2020-12-07;1.43825;1.53004
2020-12-08;1.5277;1.51
